#TPMAVERT TTRSTEMP TCSOTEMP TAIRTEMP TRUSTEMP 
0.5220000000000002 2.0999999999999996 2.1000000000000014 1.9629999999999992 2.200000000000001 
2.5269999999999992 3.5 3.9000000000000004 3.753 3.766 
2.5269999999999992 3.5 3.9000000000000004 3.753 3.766 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
-2.091000000000001 0.1999999999999993 -0.9000000000000004 0.08999999999999986 0.23299999999999876 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
0.11100000000000065 1.8999999999999986 1.3000000000000007 1.6420000000000012 1.6669999999999998 
1.2970000000000006 2.3000000000000007 4.100000000000001 3.1399999999999997 2.933 
1.2970000000000006 2.3000000000000007 4.100000000000001 3.1399999999999997 2.933 
2.3939999999999992 4.800000000000001 4.0 4.7459999999999996 4.5329999999999995 
-0.3879999999999999 -1.5999999999999996 0.20000000000000107 -1.4249999999999998 -1.366999999999999 
-0.3879999999999999 -1.5999999999999996 0.20000000000000107 -1.4249999999999998 -1.366999999999999 
-0.3879999999999999 -1.5999999999999996 0.20000000000000107 -1.4249999999999998 -1.366999999999999 
-0.3879999999999999 -1.5999999999999996 0.20000000000000107 -1.4249999999999998 -1.366999999999999 
-0.3879999999999999 -1.5999999999999996 0.20000000000000107 -1.4249999999999998 -1.366999999999999 
-0.08399999999999963 1.9000000000000004 0.6999999999999993 1.7400000000000002 2.0 
-0.08399999999999963 1.9000000000000004 0.6999999999999993 1.7400000000000002 2.0 
-2.514000000000001 0.3000000000000007 -2.0 -0.4299999999999997 0.3329999999999984 
-2.514000000000001 0.3000000000000007 -2.0 -0.4299999999999997 0.3329999999999984 
-1.004999999999999 1.799999999999999 1.0 1.290000000000001 1.3670000000000009 
-1.004999999999999 1.799999999999999 1.0 1.290000000000001 1.3670000000000009 
-1.004999999999999 1.799999999999999 1.0 1.290000000000001 1.3670000000000009 
-1.004999999999999 1.799999999999999 1.0 1.290000000000001 1.3670000000000009 
-2.3550000000000004 4.5 1.6999999999999993 3.9700000000000006 4.5 
-2.3550000000000004 4.5 1.6999999999999993 3.9700000000000006 4.5 
